Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
460,Robin Lopez,34,CLE,C,37,2,8.1,1.3,2,0.64,0.1,0.1,0.5,1.2,1.9,0.648,0.653,0.4,0.5,0.778,0.6,0.8,1.4,0.5,0.1,0.2,0.7,1.2,3,,lopezro01
461,Trevelin Queen,25,IND,SG,7,0,10,1,4.1,0.241,0.3,2.1,0.133,0.7,2,0.357,0.276,0.7,0.7,1,1.1,1.3,2.4,0.9,0.3,0.7,1,0.6,3,,queentr01
462,Terry Taylor,23,2TM,PF,31,2,8.5,1.3,2.4,0.52,0.2,0.6,0.263,1.1,1.8,0.607,0.553,0.2,0.4,0.545,0.9,0.6,1.5,0.3,0.1,0.2,0.3,0.8,2.9,,taylote01
462,Terry Taylor,23,IND,PF,26,2,8.8,1.2,2.5,0.462,0.2,0.7,0.222,1,1.8,0.553,0.492,0.2,0.3,0.714,0.8,0.7,1.5,0.4,0.1,0.2,0.3,0.9,2.7,,taylote01
462,Terry Taylor,23,CHI,PF,5,0,7.2,1.8,2,0.9,0.2,0.2,1,1.6,1.8,0.889,0.95,0.2,0.8,0.25,1,0.6,1.6,0,0,0.2,0,0.4,4,,taylote01
463,Dru Smith,25,2TM,SG,15,1,10.5,1.2,3,0.4,0.3,1.3,0.263,0.9,1.7,0.5,0.456,0.2,0.2,1,0.1,1.5,1.6,1.5,0.7,0.3,0.2,1.5,2.9,,smithdr01
463,Dru Smith,25,MIA,SG,5,1,13.4,1,2.8,0.357,0.2,1.2,0.167,0.8,1.6,0.5,0.393,0,0,,0.2,1.6,1.8,1,0.8,0.6,0.2,2,2.2,,smithdr01
463,Dru Smith,25,BRK,SG,10,0,9.1,1.3,3.1,0.419,0.4,1.3,0.308,0.9,1.8,0.5,0.484,0.3,0.3,1,0.1,1.4,1.5,1.7,0.6,0.1,0.2,1.3,3.3,,smithdr01
464,Juancho Hernangómez,27,TOR,PF,42,10,14.6,1.1,2.7,0.421,0.4,1.6,0.254,0.7,1.1,0.66,0.496,0.2,0.4,0.563,0.6,2.3,2.9,0.6,0.4,0.1,0.4,1,2.9,,hernaju01
465,Carlik Jones,25,CHI,PG,7,0,8,0.9,2.1,0.4,0.4,0.9,0.5,0.4,1.3,0.333,0.5,0.7,1.1,0.625,0.1,0.6,0.7,0.9,0.3,0,0.3,0.3,2.9,,jonesca03
466,Frank Ntilikina,24,DAL,SG,47,5,12.9,1,2.8,0.364,0.4,1.4,0.254,0.7,1.4,0.477,0.428,0.5,0.7,0.667,0.1,1.2,1.3,1.2,0.3,0.1,0.6,1.4,2.9,,ntilila01
467,Jason Preston,23,LAC,PG,14,0,8.9,1.3,2.9,0.439,0.4,1.3,0.278,0.9,1.6,0.565,0.5,0,0.1,0,0.1,1.4,1.6,1.9,0.1,0,0.7,0.5,2.9,,prestja01
468,Kessler Edwards,22,2TM,SF,36,4,10.7,1,2.6,0.387,0.5,1.5,0.309,0.5,1.1,0.5,0.478,0.3,0.4,0.733,0.6,1.1,1.7,0.6,0.4,0.2,0.4,1.1,2.8,,edwarke02
468,Kessler Edwards,22,BRK,SF,14,1,5.6,0.4,1.7,0.25,0.1,0.9,0.167,0.3,0.9,0.333,0.292,0.1,0.1,0.5,0.4,0.6,1,0.1,0.2,0.1,0.3,0.2,1.1,,edwarke02
468,Kessler Edwards,22,SAC,SF,22,3,13.9,1.4,3.1,0.435,0.7,2,0.349,0.7,1.2,0.577,0.543,0.5,0.6,0.769,0.8,1.4,2.1,1,0.5,0.2,0.4,1.7,3.9,,edwarke02
469,James Johnson,35,IND,PF,18,1,9,1.2,2.7,0.449,0.2,0.8,0.2,1.1,1.9,0.559,0.48,0.2,0.4,0.5,0.2,1.4,1.7,0.8,0.4,0.3,0.4,1.8,2.8,,johnsja01
470,Moussa Diabaté,21,LAC,C,22,1,8.9,1.1,2.1,0.511,0,0.1,0.5,1,2,0.511,0.521,0.5,0.7,0.625,1.4,0.9,2.3,0.2,0.3,0.4,0.4,0.7,2.7,,diabamo01
471,Mamadi Diakite,26,CLE,C,22,2,8,1.1,2.3,0.48,0.3,1,0.333,0.8,1.3,0.586,0.55,0.1,0.1,1,0.4,1,1.4,0.4,0.2,0.4,0.5,1.2,2.6,,diakima01
472,Isaiah Mobley,23,CLE,PF,12,0,7,1,2.3,0.429,0.3,0.7,0.375,0.8,1.7,0.45,0.482,0.3,0.3,1,0.3,1.3,1.7,0.3,0.3,0.3,0.1,0.7,2.6,,mobleis01
473,Jaden Springer,20,PHI,SG,16,2,5.6,1.1,2.2,0.486,0.1,0.3,0.4,0.9,1.9,0.5,0.514,0.4,0.5,0.75,0.4,0.5,0.9,0.5,0.4,0.2,0.2,0.9,2.6,,sprinja01
474,Frank Kaminsky,29,2TM,C,36,0,6.5,0.9,1.8,0.492,0.4,0.9,0.394,0.5,0.8,0.6,0.595,0.4,0.4,0.875,0.2,1.3,1.4,0.9,0.2,0.1,0.3,0.6,2.5,,kaminfr01
474,Frank Kaminsky,29,ATL,C,26,0,6.8,1,1.7,0.568,0.4,0.9,0.478,0.5,0.8,0.667,0.693,0.4,0.5,0.833,0.1,1.3,1.4,0.8,0.2,0,0.3,0.8,2.7,,kaminfr01
474,Frank Kaminsky,29,HOU,C,10,0,5.9,0.6,1.9,0.316,0.2,1,0.2,0.4,0.9,0.444,0.368,0.4,0.4,1,0.4,1.2,1.6,1.1,0.1,0.3,0,0.1,1.8,,kaminfr01
475,Lester Quiñones,22,GSW,SG,4,0,4.5,0.5,1.3,0.4,0.5,1,0.5,0,0.3,0,0.6,1,1.5,0.667,0.3,0.5,0.8,0.5,0.3,0,1.3,0,2.5,,quinole01
476,Ish Smith,34,DEN,PG,43,0,9.3,1.2,3,0.397,0,0.3,0.167,1.2,2.8,0.42,0.405,0,0.1,0.5,0.1,1.1,1.3,2.3,0.2,0.2,1,0.8,2.5,,smithis01
477,John Butler,20,POR,C,19,1,11.6,0.9,2.8,0.321,0.4,1.8,0.229,0.5,0.9,0.5,0.396,0.2,0.2,0.75,0.2,0.7,0.9,0.6,0.4,0.5,0.1,1.2,2.4,,butlejo01
478,Jeff Dowtin Jr.,25,TOR,PG,25,0,10.4,1,2.3,0.439,0.2,0.6,0.313,0.8,1.6,0.488,0.482,0.2,0.4,0.667,0.2,0.7,0.9,1.2,0.4,0.1,0.2,0.5,2.4,,dowtije01
479,Theo Pinson,27,DAL,SG,40,1,8.1,0.8,2.2,0.356,0.6,1.6,0.355,0.2,0.6,0.36,0.483,0.3,0.3,0.846,0.3,1.3,1.6,1.2,0.2,0,0.3,0.9,2.4,,pinsoth01
480,Neemias Queta,23,SAC,C,5,0,5.8,1.2,1.8,0.667,0,0,,1.2,1.8,0.667,0.667,0,0.4,0,1,1.2,2.2,0.2,0,0.4,0.2,1.4,2.4,,quetane01
481,Trent Forrest,24,ATL,SG,23,3,12,1.1,2.6,0.417,0,0.1,0,1.1,2.5,0.431,0.417,0.1,0.1,0.667,0.2,1.4,1.6,1.7,0.3,0.1,0.7,0.7,2.3,,forretr01
482,Scotty Pippen Jr.,22,LAL,PG,6,0,5.3,0.7,2,0.333,0.2,0.5,0.333,0.5,1.5,0.333,0.375,0.8,1.5,0.556,0.3,0.3,0.7,0.3,0.3,0.2,0.3,0.5,2.3,,pippesc02
483,Justin Champagnie,21,2TM,SF,5,0,6.8,1,3,0.333,0.2,1,0.2,0.8,2,0.4,0.367,0,0,,0.6,1,1.6,0.8,0.2,0,0,0.4,2.2,,champju01
483,Justin Champagnie,21,TOR,SF,3,0,3.7,1,1,1,0,0,,1,1,1,1,0,0,,0.3,1,1.3,0.3,0,0,0,0.3,2,,champju01
483,Justin Champagnie,21,BOS,SF,2,0,11.5,1,6,0.167,0.5,2.5,0.2,0.5,3.5,0.143,0.208,0,0,,1,1,2,1.5,0.5,0,0,0.5,2.5,,champju01
484,Khem Birch,30,TOR,C,20,0,8.1,1,1.6,0.594,0.1,0.1,0.5,0.9,1.5,0.6,0.609,0.2,0.3,0.8,0.4,0.9,1.3,0.4,0.3,0.3,0.4,1.2,2.2,,birchkh01
485,Kennedy Chandler,20,MEM,PG,36,0,7.8,1,2.3,0.422,0.1,0.4,0.133,0.9,1.9,0.485,0.434,0.2,0.4,0.462,0.3,0.8,1.1,1.6,0.3,0.1,0.5,0.4,2.2,,chandke01
486,Ron Harper Jr.,22,TOR,PF,9,0,5.3,0.9,1.8,0.5,0.3,1,0.333,0.6,0.8,0.714,0.594,0.1,0.1,1,0.3,0.4,0.8,0.4,0,0.1,0,0.3,2.2,,harpero02
487,Dalen Terry,20,CHI,SG,38,0,5.6,0.8,1.9,0.444,0.2,0.7,0.259,0.7,1.2,0.556,0.493,0.4,0.6,0.667,0.3,0.7,1,0.6,0.3,0.1,0.2,0.6,2.2,,terryda01
488,Nerlens Noel,28,2TM,C,17,4,11.5,0.8,2.1,0.361,0.1,0.1,0.5,0.7,2,0.353,0.375,0.5,0.7,0.667,0.6,2.1,2.7,0.6,0.9,0.6,0.8,1.9,2.1,,noelne01
488,Nerlens Noel,28,DET,C,14,3,10.9,0.9,2.1,0.4,0.1,0.1,0.5,0.8,2,0.393,0.417,0.5,0.7,0.7,0.5,2.1,2.6,0.5,0.9,0.6,0.6,1.8,2.3,,noelne01
488,Nerlens Noel,28,BRK,C,3,1,14.3,0.3,2,0.167,0,0,,0.3,2,0.167,0.167,0.3,0.7,0.5,1,2,3,1,1,0.3,1.7,2.3,1,,noelne01
489,Davon Reed,27,2TM,SG,43,1,8,0.7,2,0.333,0.4,1.1,0.37,0.3,0.9,0.289,0.435,0.4,0.6,0.667,0.2,1.1,1.4,0.5,0.3,0.1,0.5,0.9,2.1,,reedda01
489,Davon Reed,27,DEN,SG,35,1,9,0.7,2.3,0.313,0.5,1.3,0.364,0.3,1,0.25,0.413,0.4,0.6,0.75,0.3,1.3,1.6,0.5,0.4,0.1,0.6,1,2.3,,reedda01
489,Davon Reed,27,LAL,SG,8,0,3.4,0.4,0.5,0.75,0.1,0.3,0.5,0.3,0.3,1,0.875,0.1,0.5,0.25,0.1,0.4,0.5,0.5,0.3,0,0,0.4,1,,reedda01
490,Andre Iguodala,39,GSW,PF,8,0,14.1,0.9,1.9,0.467,0.1,1.1,0.111,0.8,0.8,1,0.5,0.3,0.4,0.667,0.4,1.8,2.1,2.4,0.5,0.4,1.1,1.4,2.1,,iguodan01
491,Chris Silva,26,DAL,PF,1,0,3,1,1,1,0,0,,1,1,1,1,0,0,,0,0,0,0,0,0,1,2,2,,silvach01
492,Garrett Temple,36,NOP,SG,25,0,6.5,0.7,1.8,0.4,0.4,1,0.423,0.3,0.8,0.368,0.522,0.1,0.2,0.75,0.2,0.5,0.7,0.5,0.4,0.1,0.2,0.6,2,,templga01
493,Stanley Umude,23,DET,SG,1,0,2,0,1,0,0,1,0,0,0,,0,2,2,1,0,0,0,0,1,1,0,0,2,,umudest01
494,Donovan Williams,21,ATL,SG,2,0,2,1,2.5,0.4,0,1,0,1,1.5,0.667,0.4,0,0,,0,1,1,0,0,0,0,0,2,,willido02
495,Vince Williams Jr.,22,MEM,SG,15,1,7,0.8,2.7,0.3,0.3,1.9,0.143,0.5,0.8,0.667,0.35,0.1,0.1,1,0.3,0.7,1,0.3,0.4,0.1,0.3,0.8,2,,willivi01
496,Ryan Rollins,20,GSW,PG,12,0,5.2,0.6,1.7,0.35,0.3,0.8,0.333,0.3,0.9,0.364,0.425,0.5,0.5,1,0.3,0.8,1,0.5,0.1,0.1,1.3,0.8,1.9,,rolliry01
497,Greg Brown III,21,POR,PF,16,0,5.8,0.7,1.8,0.393,0.1,0.4,0.143,0.6,1.3,0.476,0.411,0.3,0.8,0.417,0.1,1.1,1.2,0.2,0.3,0.3,0.4,0.8,1.8,,browngr01
498,Trevor Hudgins,23,HOU,PG,5,0,5.6,0.4,1.8,0.222,0.4,1.6,0.25,0,0.2,0,0.333,0.6,0.6,1,0,0,0,0.6,0,0,0.2,0.2,1.8,,hudgitr01
499,Alize Johnson,26,SAS,PF,4,0,7.5,0.8,1.5,0.5,0,0.5,0,0.8,1,0.75,0.5,0.3,0.5,0.5,0.5,2,2.5,0.3,0.3,0,1,0.8,1.8,,johnsal02
500,Xavier Moon,28,LAC,SG,4,0,5,0.8,2.3,0.333,0.3,0.8,0.333,0.5,1.5,0.333,0.389,0,0,,0,0.8,0.8,1.3,0,0,0.3,0.5,1.8,,moonxa01
501,Alex Len,29,SAC,C,26,2,6.2,0.6,1.2,0.533,0,0.1,0,0.6,1.1,0.571,0.533,0.4,0.6,0.688,0.9,1.4,2.3,0.5,0.2,0.4,0.6,1.1,1.7,,lenal01
502,Dylan Windler,26,CLE,SF,3,0,3.3,0.7,1,0.667,0.3,0.7,0.5,0.3,0.3,1,0.833,0,0,,0,0,0,0.3,0.3,0,0.3,0,1.7,,windldy01
503,Buddy Boeheim,23,DET,SF,10,0,9,0.5,2.7,0.185,0.4,2.5,0.16,0.1,0.2,0.5,0.259,0.2,0.2,1,0.2,0.4,0.6,0.4,0.2,0,0,0.6,1.6,,boehebu01
504,Tony Bradley,25,CHI,C,12,0,2.8,0.5,1,0.5,0.3,0.4,0.6,0.3,0.6,0.429,0.625,0.3,0.3,1,0.1,0.8,0.9,0.1,0.1,0.1,0.1,0.2,1.6,,bradlto01
505,JD Davison,20,BOS,SG,12,0,5.5,0.7,1.6,0.421,0.2,0.6,0.286,0.5,1,0.5,0.474,0.1,0.2,0.5,0.2,0.6,0.8,0.9,0.2,0.2,0.3,0.4,1.6,,davisjd01
506,Kendall Brown,19,IND,SG,6,0,6.7,0.7,1.2,0.571,0,0.2,0,0.7,1,0.667,0.571,0.2,0.3,0.5,0.3,0.7,1,0.5,0.7,0,0.3,1.5,1.5,,brownke03
507,Matthew Dellavedova,32,SAC,PG,32,0,6.7,0.5,1.6,0.34,0.3,0.8,0.333,0.3,0.7,0.348,0.43,0.1,0.2,0.571,0,0.4,0.4,1.3,0.2,0,0.3,0.6,1.5,,dellama01
508,Keon Ellis,23,SAC,SG,16,0,4.4,0.4,1,0.438,0.4,0.8,0.5,0.1,0.3,0.25,0.625,0.3,0.4,0.571,0.3,0.3,0.5,0.4,0.3,0.1,0.1,0.6,1.5,,elliske01
509,Mfiondu Kabengele,25,BOS,PF,4,0,9,0.5,1.8,0.286,0,0.8,0,0.5,1,0.5,0.286,0.5,0.5,1,1.3,1.3,2.5,0,0.5,0,0.3,0.8,1.5,,kabenmf01
510,Jordan Schakel,24,WAS,SF,2,0,3,0.5,1,0.5,0.5,0.5,1,0,0.5,0,0.75,0,0,,0,0,0,0.5,0.5,0,0,0.5,1.5,,schakjo01
511,Isaiah Todd,21,WAS,PF,6,1,10.2,0.5,3.2,0.158,0.2,1.7,0.1,0.3,1.5,0.222,0.184,0.3,0.3,1,0.3,1.7,2,0.7,0.2,0,0.3,0.7,1.5,,toddis01
512,Thanasis Antetokounmpo,30,MIL,PF,37,0,5.6,0.5,1.2,0.435,0,0.2,0,0.5,1,0.526,0.435,0.3,0.6,0.5,0.4,0.8,1.2,0.4,0.1,0.1,0.3,0.6,1.4,,antetth01
513,PJ Dozier,26,SAC,SF,16,0,4.9,0.6,2.1,0.303,0.1,1,0.125,0.5,1.1,0.471,0.333,0,0,,0.1,0.8,0.9,0.6,0.4,0.1,0.3,0.4,1.4,,doziepj01
514,Wendell Moore Jr.,21,MIN,SG,29,2,5.3,0.6,1.5,0.419,0.1,0.6,0.118,0.6,0.9,0.615,0.442,0.1,0.2,0.8,0.1,0.5,0.6,0.6,0.3,0.2,0.3,0.4,1.4,,moorewe01
515,Ryan Arcidiacono,28,2TM,PG,20,4,8.6,0.5,1.9,0.243,0.4,1.2,0.348,0.1,0.7,0.071,0.351,0,0,,0,0.8,0.8,1.2,0.3,0,0.4,0.9,1.3,,arcidry01
515,Ryan Arcidiacono,28,NYK,PG,11,0,2.4,0.1,0.5,0.2,0.1,0.3,0.333,0,0.2,0,0.3,0,0,,0,0.4,0.4,0.2,0.2,0,0.1,0.3,0.3,,arcidry01
515,Ryan Arcidiacono,28,POR,PG,9,4,16.2,0.9,3.6,0.25,0.8,2.2,0.35,0.1,1.3,0.083,0.359,0,0,,0,1.2,1.2,2.3,0.3,0,0.7,1.6,2.6,,arcidry01
516,Facundo Campazzo,31,DAL,PG,8,0,6.5,0.4,1.6,0.231,0.4,1.4,0.273,0,0.3,0,0.346,0.1,0.3,0.5,0,0.3,0.3,1.1,0.8,0,0.4,0.4,1.3,,campafa01
517,Braxton Key,25,DET,SF,3,0,3,0.3,0.3,1,0,0,,0.3,0.3,1,1,0.7,0.7,1,0,0.3,0.3,0,0,0,0,0,1.3,,keybr01
518,Tyrese Martin,23,ATL,SG,16,0,4.1,0.6,1.4,0.391,0.1,0.4,0.143,0.5,1,0.5,0.413,0.1,0.1,1,0.3,0.4,0.8,0.1,0.1,0,0.1,0.1,1.3,,martity01
519,KZ Okpala,23,SAC,PF,35,3,7.1,0.5,1.1,0.421,0.2,0.6,0.333,0.3,0.5,0.529,0.513,0.2,0.2,0.875,0.2,0.8,1,0.4,0.2,0.2,0.2,1.1,1.3,,okpalkz01
520,Cole Swider,23,LAL,SF,7,0,5.9,0.4,1.3,0.333,0.4,1.1,0.375,0,0.1,0,0.5,0,0,,0.1,0.9,1,0.6,0,0,0,0.4,1.3,,swideco01
521,Vít Krejčí,22,ATL,PG,29,0,5.7,0.5,1.3,0.405,0.2,0.7,0.238,0.3,0.6,0.625,0.473,0,0.1,0.5,0.2,0.7,0.9,0.6,0.2,0,0.2,0.6,1.2,,krejcvi01
522,Jack White,25,DEN,SF,17,0,3.9,0.5,1.1,0.421,0.2,0.5,0.333,0.3,0.6,0.5,0.5,0.1,0.2,0.667,0.4,0.6,1,0.2,0.2,0.1,0.1,0.5,1.2,,whiteja03
523,Noah Vonleh,27,BOS,C,23,1,7.4,0.5,1,0.458,0,0.2,0.25,0.4,0.9,0.5,0.479,0.1,0.1,1,0.8,1.3,2.1,0.3,0.1,0.3,0.5,1.5,1.1,,vonleno01
524,Malcolm Hill,27,CHI,SF,5,0,1.8,0.4,0.8,0.5,0.2,0.6,0.333,0.2,0.2,1,0.625,0,0,,0,0.6,0.6,0,0,0,0,0.2,1,,hillma01
525,Trevor Keels,19,NYK,SG,3,0,2.7,0.3,1.3,0.25,0.3,1.3,0.25,0,0,,0.375,0,0,,0,0.7,0.7,0,0,0,0,0,1,,keelstr01
526,Chima Moneke,27,SAC,SF,2,0,4,0.5,1,0.5,0,0,,0.5,1,0.5,0.5,0,1,0,1,0,1,0.5,0,0,1,1,1,,monekch01
527,Kobi Simmons,25,CHO,SG,5,0,5.6,0.2,1.2,0.167,0.2,1,0.2,0,0.2,0,0.25,0.4,0.4,1,0.2,0.6,0.8,1,0,0.4,0.2,0,1,,simmoko01
528,Joe Wieskamp,23,TOR,SF,9,0,5.6,0.3,1.6,0.214,0.3,1.3,0.25,0,0.2,0,0.321,0,0,,0,0.4,0.4,0.3,0,0,0.1,0.3,1,,wieskjo01
529,Justin Jackson,27,BOS,SF,23,0,4.7,0.3,1.2,0.259,0.2,0.9,0.25,0.1,0.3,0.286,0.352,0,0.1,0.5,0.1,0.7,0.7,0.4,0.2,0.2,0.1,0.3,0.9,,jacksju01
530,Marko Simonovic,23,CHI,C,7,0,2.9,0.3,1,0.286,0.1,0.6,0.25,0.1,0.4,0.333,0.357,0.1,0.3,0.5,0.1,0.1,0.3,0,0,0,0,0.7,0.9,,simonma01
531,Dereon Seabron,22,NOP,SG,5,0,2.4,0.4,1,0.4,0,0,,0.4,1,0.4,0.4,0,0,,0.2,0,0.2,0,0,0,0,0.2,0.8,,seabrde01
532,Vernon Carey Jr.,21,WAS,C,11,0,2.5,0.2,0.7,0.25,0,0,,0.2,0.7,0.25,0.25,0.2,0.2,1,0.3,0.7,1,0.3,0.2,0.2,0.2,0.5,0.5,,careyve01
533,Devon Dotson,23,WAS,PG,6,0,8.8,0.2,1.7,0.1,0.2,0.7,0.25,0,1,0,0.15,0,0,,1,0.7,1.7,1.3,0.8,0,0.5,1.5,0.5,,dotsode01
534,Leandro Bolmaro,22,UTA,SF,14,0,4.9,0.2,1.4,0.15,0,0.3,0,0.2,1.1,0.188,0.15,0,0,,0.3,0.2,0.5,0.5,0.2,0.1,0.5,0.7,0.4,,bolmale01
535,Sterling Brown,27,LAL,SF,4,0,6,0,1,0,0,0.5,0,0,0.5,0,0,0,0,,0.8,1.3,2,0.5,0.8,0,0,1,0,,brownst02
536,Deonte Burton,29,SAC,PF,2,0,3,0,1,0,0,0.5,0,0,0.5,0,0,0,0,,0,0,0,0,0,0,0,0,0,,burtode02
537,Michael Foster Jr.,20,PHI,PF,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,,fostemi02
538,Frank Jackson,24,UTA,PG,1,0,5,0,3,0,0,1,0,0,2,0,0,0,0,,1,1,2,1,0,0,0,0,0,,jacksfr01
539,Alondes Williams,23,BRK,SG,1,0,5,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,2,1,0,,willial06
